place;name;location;date;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Century_of_Progress_Architectural_District;Beverly Shores-Century of Progress Architectural District;Beverly Shores;1933;http://en.wikipedia.org/wiki/Century_of_Progress_Architectural_District;41.6842;-87.0017;Le Century of Progress Architectural District est un district historique américain situé à Beverly Shores, dans le comté de Porter, en Indiana. Protégé au sein du parc national des Indiana Dunes, il est inscrit au Registre national des lieux historiques depuis le 30 juin 1986. Il comprend cinq maisons présentées comme futuristes lors de l'exposition universelle de 1933 à Chicago et déplacées depuis Northerly Island depuis lors.;http://en.wikipedia.org/wiki/Special:FilePath/Florida_Tropical_House_NPS.jpg?width=300
http://dbpedia.org/resource/Birthplace_of_Pope_Alexander_VI;Birthplace of Pope Alexander VI;Xàtiva;18ème siècle;http://en.wikipedia.org/wiki/Birthplace_of_Pope_Alexander_VI;38.9889;-0.516272;La Maison natale du pape Alexandre VI est située à Xàtiva (Valence, Espagne). Le bâtiment est un petit palais urbain, où Rodrigo de Borja, futur pape Alexandre VI, est né et a vécu dans le royaume de Valence. Selon la tradition, cette maison située au numéro 4 de la vieille place d'Aldomar, actuellement Place d'Alexandre VI, fut le berceau de Rodrigo de Borja. La façade de la maison est préservée, avec de larges voussoirs dans la porte et à l'intérieur un arc aplati de colonnes ioniques.;http://commons.wikimedia.org/wiki/Special:FilePath/Casa_natal_d'Alexandre_VI,_Xàtiva.JPG?width=300
http://dbpedia.org/resource/Blandford_Cemetery;Blandford Cemetery;Petersburg (Virginie);1702;http://en.wikipedia.org/wiki/Blandford_Cemetery;37.2258;-77.3806;Le cimetière de Blandford est un cimetière historique situé à Petersburg, en Virginie aux États-unis. Sur la tombe la plus ancienne, celle de Richard Yarbrough, est inscrite la date de 1702. Des anciens combattants de tous les guerres américaines y sont enterrés dont 30000 Confédérés tués lors du siège de Petersburg (1864-65) au cours de la guerre de Sécession. En 1866, le cimetière de Blandford est le lieu de la cérémonie de la journée de la décoration. Lors de la visite du cimetière, l'épouse du général de l'Union John A. Logan est présente et espionne Miss , une institutrice et ses élèves de déposant des fleurs et de petits drapeaux confédérés sur les tombes des soldats. Peu de temps après, le général Logan émet une proclamation appelant à l'observance du jour du souvenir. Les habitants disent que la journée de la décoration a servi de source d'inspiration pour le gouvernement fédéral pour le Memorial Day. En 2014, Bellware et Gardiner rejettent cet argument, dans The Genesis of the Memorial Day Holiday in America. Ils soulignent que le général Logan était conscient des célébrations sudistes du Memorial Day avant le voyage de sa femme en Virginie en 1868 et les a même mentionnées dans un discours en 1866. Le cimetière s'étend sur 189 acres (0,76 km2), faisant de lui le deuxième plus grand cimetière de Virginie, derrière le cimetière national d'Arlington. Le site des sépultures d'origine, appelée la « old ground » (la vieille terre), s'étend sur 4 acres (16 187 m2) et comprend l'. Le colonel , le major général confédéré William Mahone, sa femme , et beaucoup de leurs proches disparus, le brigadier-général confédéré Cullen A. Battle et le brigadier général David A. Weisiger y sont enterrés. Le cimetière est adjacent à l', qui est un mémorial confédéré qui dispose d'un ensemble complet de vitraux conçus par les . Le cimetière a été inscrit sur le Registre national des lieux historiques en 1992.;http://commons.wikimedia.org/wiki/Special:FilePath/BlanfordCemetery.JPG?width=300
http://dbpedia.org/resource/Booth_House_(Ottawa);Booth House;Ontario;1906;http://en.wikipedia.org/wiki/Booth_House_(Ottawa);45.4164;-75.6922;La maison Booth (Booth House) est une maison bourgeoise située au 252 rue Metcalfe à Ottawa. La maison a été construite pour le baron du bois John Rudolphus Booth en 1906 selon les plans de l'architecte (en), qui a dessiné de nombreux bâtiments à Ottawa. Elle a appartenu à la famille Booth jusqu'en 1947, alors qu'elle a commencé à héberger le Laurentian Club, l'un des plus importants clubs privés d'Ottawa. À la suite de la fermeture du club en 2000, elle a été occupée par la Trinity Western University qui s'en sert comme résidence pour les stages étudiants. La maison a été désignée lieu historique national du Canada en 1990.;http://commons.wikimedia.org/wiki/Special:FilePath/Booth_House.JPG?width=300
http://dbpedia.org/resource/Borobudur;Borobudur;Magelang (Java);9ème siècle;http://en.wikipedia.org/wiki/Borobudur;-7.608;110.204;Le temple de Borobudur (en indonésien Candi Borobudur et en javanais Candhi Barabudhur) est une importante construction bouddhiste, bâtie aux VIIIe et IXe siècles à l’époque de la dynastie Sailendra dans le centre de l’île de Java en Indonésie. Le site, construit aux alentours de l’an 800, semble avoir été abandonné vers l’an 1100. Pendant une tournée d’inspection à Semarang dans le centre de Java en 1814, Thomas Stamford Raffles, alors lieutenant-gouverneur de l’île, entendit parler d’un grand monument dans la forêt près du village de Bumisegoro. Ne pouvant pas s’y rendre lui-même, il envoya H. C. Cornelius, un ingénieur néerlandais, y faire des recherches. Pendant deux mois, Cornelius et ses 200 hommes abattirent des arbres, firent brûler la végétation et creusèrent dans le sol, mettant au jour le monument. Le temple est à la fois un sanctuaire dédié au Bouddha, mais aussi un lieu de pèlerinage bouddhiste. C’est à la fois un stûpa et, vu du ciel, un mandala. Il forme un carré d’environ 113 mètres de côté avec, à chaque point cardinal, une partie en saillie accompagnée aux quatre angles par une partie en retrait. Il est constitué de quatre galeries successives de forme géométrique. Celles-ci sont superposées et les trois plus hautes forment une représentation de la cosmologie bouddhiste. Comme l’ensemble du monument, ces galeries sont couvertes de bas-reliefs, dont la longueur totale est d’environ 5 kilomètres, relatant les divers épisodes de la vie du bouddha Sakyamuni. Ces bas-reliefs furent taillés in situ dans de la pierre volcanique grise par différents artisans qui réussirent néanmoins à préserver l’unité artistique du monument. Un élément étonnant de ces galeries est l’existence d’une cinquième galerie enterrée, également couverte de bas-reliefs représentant essentiellement les turpitudes de la vie terrestre. Plusieurs hypothèses ont donc été émises pour expliquer la dissimulation de cette galerie comme une volonté de consolidation du bâtiment ou encore la volonté délibérée d’occulter les réalités terrestres. Après avoir traversé les quatre galeries, le pèlerin atteint la terrasse supérieure, elle aussi surmontée de trois terrasses circulaires concentriques bordées de 72 stûpas (respectivement 32, 24 et 16). Ils consistent en des cloches de pierre ajourées logeant des bodhisattvas. Au centre de ces terrasses et donc au sommet du Borobudur, un autre stûpa couvre un bouddha inachevé, dont on ignore s’il a été rajouté après coup ou s’il était présent à l’origine. Sauvé de la ruine grâce aux efforts conjoints de l’UNESCO et du gouvernement indonésien, le temple est aujourd’hui restauré et figure à l’inventaire du patrimoine mondial.;http://commons.wikimedia.org/wiki/Special:FilePath/Borobudur_Temple.jpg?width=300
http://dbpedia.org/resource/Boston_Manufacturing_Company;Boston Manufacturing Company;Waltham (Massachusetts);1813;http://en.wikipedia.org/wiki/Boston_Manufacturing_Company;42.3731;-71.2358;La Boston Manufacturing Company est une société textile américaine créée par Francis Cabot Lowell à Boston en 1813, et qui a contribué à l'industrialisation des États-Unis et à la création du .;http://commons.wikimedia.org/wiki/Special:FilePath/Boston_Manufacturing_Company.jpg?width=300
http://dbpedia.org/resource/Bowling_Green_(New_York_City);Bowling Green Fence and Park;Broadway Bridge;1733;http://en.wikipedia.org/wiki/Bowling_Green_(New_York_City);40.705;-74.0136;Le Bowling Green est un petit jardin public du quartier de Lower Manhattan à New York, situé au pied de Broadway, près du site du quartier hollandais de La Nouvelle-Amsterdam. Construit en 1733, son nom vient du fait qu'il comportait à l'origine un boulingrin (bowling green). En forme de goutte d'eau, il est le parc public le plus ancien de New York, et il est encore à ce jour entouré par une barrière datant du XVIIIe siècle. Au nord du jardin se trouve la sculpture du taureau de Wall Street (Charging Bull). Le Bowling Green Fence and Park fait partie du Registre national des lieux historiques.;http://commons.wikimedia.org/wiki/Special:FilePath/Wpdms_20020923b_bowling_green_composite.jpg?width=300
http://dbpedia.org/resource/Bremgarten_Castle;Bremgarten Castle;Bremgarten bei Bern;16ème siècle;http://en.wikipedia.org/wiki/Bremgarten_Castle;46.9776;7.4433;Le château de Bremgarten (allemand : Schloss Bremgarten) est un château situé dans la commune de Bremgarten bei Bern en Suisse. Il est listé comme bien culturel d'importance nationale.;http://commons.wikimedia.org/wiki/Special:FilePath/Schloss_Bremgarten_Hauptfassade.jpg?width=300
http://dbpedia.org/resource/Bridgewater_House,_Westminster;Bridgewater House;St James's;1854;http://en.wikipedia.org/wiki/Bridgewater_House,_Westminster;51.5047;-0.14;Bridgewater House est situé à côté du palais St. James à Londres en Angleterre. Reconstruite en 1840 par Lord Ellesmere, c'était une des demeures londoniennes les plus fastueuses. Elle est aujourd'hui l'une de ces rares demeures anciennes encore existantes, à l'instar de Lancaster House ou de Spencer House. Elle fait l'objet d'un classement de protection.;http://commons.wikimedia.org/wiki/Special:FilePath/Bridgwater_House_from_The_Queen's_London_-_(1896).JPG?width=300
http://dbpedia.org/resource/Brooks_Aqueduct;Brooks Aqueduct;Brooks (Alberta);1912;http://en.wikipedia.org/wiki/Brooks_Aqueduct;50.5289;-111.855;L'aqueduc de Brooks (anglais : Brooks Aqueduct) est un ancien aqueduc construit par la compagnie du chemin de fer du Canadien Pacifique durant les années 1910. Il est situé dans le comté de Newell à huit kilomètres au sud de Brooks.;http://commons.wikimedia.org/wiki/Special:FilePath/Brooks_Aqueduct_National_Historic_Site.JPG?width=300
http://dbpedia.org/resource/Buda_Castle;Buda Castle;Budapest;14ème siècle;http://en.wikipedia.org/wiki/Buda_Castle;47.4961;19.0397;"Le palais de Budavár ou palais du château de Buda (en hongrois : Budavári Palota ; en allemand : Burgpalast) — anciennement appelé palais royal (en hongrois : királyi palota), est le château historique des rois de Hongrie inscrit, conjointement avec Budapest, les rives du Danube, le quartier du château et l’avenue Andrássy en 1987 sur la liste du patrimoine de l'UNESCO.";http://commons.wikimedia.org/wiki/Special:FilePath/River_Beatrice_(ship,_2007)_005.jpg?width=300
http://dbpedia.org/resource/Bunratty_Castle;Bunratty Castle;Irlande (pays);environ 1425;http://en.wikipedia.org/wiki/Bunratty_Castle;52.6967;-8.81167;Le château de Bunratty, construit en 1425, se situe à Newmarket-on-Fergus dans le comté de Clare en Irlande. D'architecture normande, il se trouve au centre du village Bunratty, le long de la N19, entre Limerick et Ennis, proche de l'aéroport de Shannon.;http://commons.wikimedia.org/wiki/Special:FilePath/Bunrattybig.jpg?width=300
http://dbpedia.org/resource/CBS_Columbia_Square;CBS Columbia Square;Los Angeles;1938;http://en.wikipedia.org/wiki/CBS_Columbia_Square;34.0983;-118.323;CBS Columbia Square était le studio de radio et de télévision de Columbia Broadcasting System situé sur Sunset Boulevard à Los Angeles. De 1938 à 2007 il accueillait les bureaux de CBS pour la côte Ouest, les radios locales et diffusées dans la région de Los Angeles de CBS pui entre 1949 et 1952, les premières émissions de télévision de KCBS-TV Il existe deux autres studios de CBS à Los Angeles, le CBS Television City, dédié uniquement à la télévision et CBS Studio Center pour la télévision et le cinéma.;http://commons.wikimedia.org/wiki/Special:FilePath/CBS_ColumbiaSquare01.jpg?width=300
http://dbpedia.org/resource/Camp_Butler_National_Cemetery;Camp Butler National Cemetery;Clear Lake Township (Illinois);1865;http://en.wikipedia.org/wiki/Camp_Butler_National_Cemetery;39.8335;-89.5569;Le cimetière national du camp Butler est un cimetière national des États-Unis situé à quelques kilomètres au nord-est de Springfield et à quelques kilomètres au sud-ouest de , une petite ville à proximité de Springfield, dans le comté de Sangamon, l'Illinois. Il est nommé en l'honneur du trésorier de l'État de l'Illinois à l'époque de sa création, William Butler. Administré par le département des États-Unis des affaires des anciens combattants, il s'étend sur environ 53 acres (21,4 ha), et contenait 19 824 inhumations à la fin de 2005. Le cimetière national du camp Butler est inscrit sur le Registre national des lieux historiques en 1997.;http://commons.wikimedia.org/wiki/Special:FilePath/Camp_Butler.JPG?width=300
