"building","name","wiki","lat","lon","height","date","abstract","photo"
"http://dbpedia.org/resource/Al_Hamra_Tower","Al Hamra Tower","http://en.wikipedia.org/wiki/Al_Hamra_Tower",29.379,47.9932,368.0,2011,"L'Al Hamra Tower est un gratte-ciel de bureaux de style déconstructiviste situé dans la ville de Koweït. Terminé en 2011, il mesure 412 mètres pour 77 étages. Il est composé en plus de nombreux bureaux, d'un restaurant, d'un hôtel, d'un centre commercial de 6 étages et d'un parking pouvant accueillir 1 727 voitures sur 11 niveaux. Les architectes sont l'agence américaine Skidmore, Owings and Merrill et l'agence Al Jazera Consultants ('Associate architect')","http://commons.wikimedia.org/wiki/Special:FilePath/Alhamra_Tower.jpg?width=300"
"http://dbpedia.org/resource/First_Canadian_Place","First Canadian Place","http://en.wikipedia.org/wiki/First_Canadian_Place",43.6486,-79.3817,355.0,1975-06-05,"Le First Canadian Place, ou First Bank Tower, est un gratte-ciel situé à Toronto, au Canada, construit en 1975. Il a été dessiné par et Edward Durell Stone, et construit par la défunte firme canadienne Olympia and York. La First Canadian Place est presque identique à l'Aon Center à Chicago, dans sa conception et son aménagement.","http://commons.wikimedia.org/wiki/Special:FilePath/First_Canadian_Place_01.jpg?width=300"
"http://dbpedia.org/resource/Dongguan_TBA_Tower","Dongguan TBA Tower","http://en.wikipedia.org/wiki/Dongguan_TBA_Tower",23.0165,113.758,350.0,2013,"Le Dongguan TBA Building est un gratte-ciel à Dongguan, construit en 2013.","http://commons.wikimedia.org/wiki/Special:FilePath/DONGGUAN_FINANCIAL_CENTER.JPG?width=300"
"http://dbpedia.org/resource/Jin_Mao_Tower","Jin Mao Tower","http://en.wikipedia.org/wiki/Jin_Mao_Tower",31.2372,121.501,348.4,1999,"La Tour Jinmao (chinois simplifié : 金茂大厦 ; pinyin : jīn mào dàshà ; litt. « Tour de la prospérité d'or ») est un gratte-ciel situé à Shanghai en Chine. Il se trouve dans le quartier de Pudong, au cœur de Lujiazui, le quartier des affaires de la ville. Le building a été dessiné par le cabinet d'architecte américain Skidmore, Owings and Merrill en collaboration avec des agences d'archirecture chinoise en tant qu'architectes associés ; l'East China Architectural Design & Research Institute (华东建筑设计研究总院), l'agence Jiang Architects & Engineers et le Shanghai Institute of Architectural Design & Research Co.Ltd (SIADR) Inauguré en 1998, il a été jusqu'en 2008 le gratte-ciel le plus haut de Chine, si l'on omet la Taipei 101, située à Taïwan. Lors de son ouverture en 1999, la tour occupe la sixième place au classement mondial des gratte-ciel. Elle s'élève à 421 mètres et possède 88 étages (le 8 étant symbole de prospérité et d'argent pour les chinois) ; les ascenseurs montent à la vitesse de 9 m/s et permettent d'aller du rez-de-chaussée au dernier étage en moins de 50 secondes. La Jin Mao Tower constitue l'un des trois gratte-ciel emblématiques de Shanghai. Le Shanghai World Financial Center (492 mètres), aussi appelé ""décapsuleur"" par allusion à sa forme, fut achevé en 2008. La Shanghai Tower (632 mètres) fut achevée en 2015. Un hôtel et des restaurants de type occidental (Grand Hyatt - 5 étoiles) occupent la tour à partir du 55e étage. Le Grand Hyatt est en 2007 l'hôtel le plus haut du monde. Les occupants peuvent profiter de la vue exceptionnelle sur le Bund, sur l'autre rive du fleuve Huangpu. La visite du dernier étage permet de voir le panorama de Shanghai. Au centre du dernier étage, une verrière donne sur le hall de l'hôtel, une trentaine d'étages plus bas, et les galeries qui desservent les chambres. La tour a été conçue de façon à pouvoir résister aux plus violents cyclones et tremblements de terre.","http://commons.wikimedia.org/wiki/Special:FilePath/Jin_Mao_Tower.jpg?width=300"
"http://dbpedia.org/resource/John_Hancock_Center","875 North Michigan Avenue","http://en.wikipedia.org/wiki/John_Hancock_Center",41.8988,-87.623,343.814,1969,"Le 875 North Michigan Avenue (anciennement appelé John Hancock Center) est un gratte-ciel situé au 875 North Michigan Avenue dans le quartier de Streeterville à Chicago, dans l'État de l'Illinois aux États-Unis. Il atteint 344 mètres de hauteur (100 étages) et fut dessiné par Bruce Graham. La flèche de l'antenne culmine à 456,9 mètres de hauteur. Il est familièrement appelé « Big John » par les Chicagoans. Sa construction a été achevée en 1969 : il était alors le plus haut immeuble du monde en dehors de New York. Aujourd'hui, il est le quatrième gratte-ciel le plus élevé de Chicago, après la Willis Tower, la Trump Tower et l'Aon Center. Le bâtiment abrite des bureaux et des restaurants (dont un qui se trouve au 95e étage), ainsi que des appartements résidentiels. Il est possible d'admirer le panorama de Chicago depuis le 94e étage, à 314 mètres d'altitude. John Hancock Center est le 8e plus haut gratte-ciel du continent américain (le troisième si on compte les antennes) et le 41e plus haut du monde. C'est dans cette tour qu'a été tourné le film Poltergeist 3 en 1988.","http://commons.wikimedia.org/wiki/Special:FilePath/John_Hancock_Center_-_Chicago.jpg?width=300"
"http://dbpedia.org/resource/ADNOC_Headquarters","ADNOC Headquarters","http://en.wikipedia.org/wiki/ADNOC_Headquarters",24.4619,54.3242,342.0,2014,"L'ADNOC Headquarters est un gratte-ciel construit en 2015 à Abou Dabi. Il est le quartier général de l'entreprise publique ADNOC. Il mesure 342 mètres pour 76 étages.","http://commons.wikimedia.org/wiki/Special:FilePath/Abu_Dhabi.ADNOC.20150504.jpg?width=300"
"http://dbpedia.org/resource/Mercury_City_Tower","Mercury City Tower","http://en.wikipedia.org/wiki/Mercury_City_Tower",55.7506,37.5394,338.8,2013,"La Mercury City Tower (en russe : Меркурий Сити Тауэр) est un gratte-ciel de bureaux situé dans le quartier d'affaires de Moskva-City à Moscou. Avec 338,82 m de hauteur, elle est la 3e plus haute tour d'Europe.","http://commons.wikimedia.org/wiki/Special:FilePath/Mercury_City_Tower_July.jpg?width=300"
"http://dbpedia.org/resource/Kuala_Lumpur_Tower","Menara Kuala Lumpur","http://en.wikipedia.org/wiki/Kuala_Lumpur_Tower",3.15278,101.703,335.0,1994-09-13,"La Menara Kuala Lumpur appelée aussi Tour KL est une tour de 421 mètres (antenne comprise) située en Malaisie à Kuala Lumpur. Conçue par l'architecte Kumpulan Senireka Sdn Bhd, la construction débute le 4 octobre 1991.Elle est ouverte au public le 23 juillet 1996, et inaugurée le 1er octobre 1996, soit cinq ans après le début des travaux. Les touristes peuvent accéder à une plateforme d'observation panoramique située à 276 m du sol, et également monter au niveau supérieur qui intègre un restaurant tout aussi panoramique. Du haut de la plateforme, la vue est imprenable (s'il n'y a pas trop de pollution) sur toute la ville et les environs.Des guides audio sont à la disposition des touristes et disponibles en plusieurs langues.Il y a de nombreux panneaux (12) indiquant les noms des immeubles visibles. Bâtie sur la colline de Bukit Nanas, au milieu d'une réserve forestière abritant quelques macaques crabiers, la Tour Menara K.L culmine à 515 mètres au-dessus du niveau de la mer. La tour est actuellement en partie exploitée par TM (Telekom Malaysia), la compagnie nationale des télécommunications.","http://commons.wikimedia.org/wiki/Special:FilePath/KL_tower1.JPG?width=300"
"http://dbpedia.org/resource/Shimao_International_Plaza","Shimao International Plaza","http://en.wikipedia.org/wiki/Shimao_International_Plaza",31.236,121.471,333.3,2006,"Le Shimao international piazza est un gratte-ciel de Puxi, situé sur la place du peuple de Shanghai. Les architectes sont l'agence d'architecture allemande et la société East China Architectural Design & Research Institute (ECADI) basée à Shanghai. Le gratte-ciel a été achevé en 2005. Il abrite des bureaux, des commerces et un grand hôtel.","http://commons.wikimedia.org/wiki/Special:FilePath/Shimao_International_Plaza_W.jpg?width=300"
"http://dbpedia.org/resource/Minsheng_Bank_Building","Minsheng Bank Building","http://en.wikipedia.org/wiki/Minsheng_Bank_Building",30.597,114.268,331.0,2008,"La Minsheng Bank Building est un gratte-ciel de Wuhan terminé en 2007.","http://commons.wikimedia.org/wiki/Special:FilePath/MinshengBankBuilding-RaulMahiques.jpg?width=300"
"http://dbpedia.org/resource/China_World_Trade_Center_Tower_III","China World Tower","http://en.wikipedia.org/wiki/China_World_Trade_Center_Tower_III",39.9109,116.452,330.0,2010,"Le China World Trade Center Tower 3 est un gratte-ciel de 330 mètres construit en 2010 à Pékin. Il est situé à proximité du Il possède 74 étages.","http://commons.wikimedia.org/wiki/Special:FilePath/China_World_Trade_Center_III.jpg?width=300"
"http://dbpedia.org/resource/Baiyoke_Tower_II","Baiyoke Tower II","http://en.wikipedia.org/wiki/Baiyoke_Tower_II",13.7542,100.541,328.4,1997,"La Baiyoke Tower II est après MahaNakhon Avec ces 84 étages pour 328,4 mètres le deuxième plus grand gratte-ciel de Bangkok, en Thaïlande. Elle est située au 222 avenue Ratchaprarop dans le district de Ratchathewi. Sa construction s'acheva en 1997, mais en 1999 une antenne a été ajoutée à son sommet pour faire passer l'édifice de 309 à 328,4 mètre. Elle resta la plus haute tour de Bangkok et de Thailand jusqu'à l’achèvement de MahaNakhon en 2016 Le gratte-ciel est situé au cœur de Bangkok, au beau milieu des rues commerçantes et des lieux d'attractions. Il se trouve à quelques minutes de marche de plusieurs centres commerciaux majeur tels que : , ,Pantip Plaza, Peninsula, , , Siam Paragon, MBK Center...","http://commons.wikimedia.org/wiki/Special:FilePath/The_Baiyoke_Tower_II_closeup_in_Bangkok,_Thaliand.jpg?width=300"
"http://dbpedia.org/resource/Al_Yaqoub_Tower","Al Yaqoub Tower","http://en.wikipedia.org/wiki/Al_Yaqoub_Tower",25.2164,55.2798,328.0,2013-03-29,"L'Al Yaqoub Tower est un gratte-ciel construit à Dubaï. La tour mesure 330 mètres de haut et a été inaugurée en 2013. Elle est surmontée d'une horloge.","http://commons.wikimedia.org/wiki/Special:FilePath/Alyaqoub_Tower_Dubai.jpg?width=300"
"http://dbpedia.org/resource/The_Index_(Dubai)","The Index","http://en.wikipedia.org/wiki/The_Index_(Dubai)",25.2069,55.2779,326.0,2011,"The Index est un gratte-ciel situé à Dubaï. Ce building contient 25 étages de bureaux et 47 étages d'appartements pour une hauteur totale de 328 mètres.","http://commons.wikimedia.org/wiki/Special:FilePath/The_Index_aug2014.jpg?width=300"
"http://dbpedia.org/resource/Shun_Hing_Square","Shun Hing Square","http://en.wikipedia.org/wiki/Shun_Hing_Square",22.5453,114.106,325.0,"March 1996","Le Shun Hing Square (地王大厦 pinyin : dì wáng dà shà) est un gratte-ciel situé à Shenzhen, en Chine. Il a été achevé en 1996. Il mesure 384 m de hauteur et comporte 69 étages. À l'origine, en 1996, c'était le gratte-ciel le plus haut de Chine. Il a été dépassé par le Citic Plaza (391 mètres) en 1997.","http://commons.wikimedia.org/wiki/Special:FilePath/Shun_hing_Square.jpg?width=300"
"http://dbpedia.org/resource/Eiffel_Tower","Tour Eiffel","http://en.wikipedia.org/wiki/Eiffel_Tower",48.8582,2.2945,324.0,1889-03-15,"La tour Eiffel est une tour de fer puddlé de 324 mètres de hauteur (avec antennes) située à Paris, à l’extrémité nord-ouest du parc du Champ-de-Mars en bordure de la Seine dans le 7e arrondissement. Son adresse officielle est 5, avenue Anatole-France. Construite en deux ans par Gustave Eiffel et ses collaborateurs pour l’Exposition universelle de Paris de 1889, et initialement nommée « tour de 300 mètres », elle est devenue le symbole de la capitale française et un site touristique de premier plan : il s’agit du troisième site culturel français payant le plus visité en 2015, avec 5,9 millions de visiteurs en 2016. Depuis son ouverture au public, elle a accueilli plus de 300 millions de visiteurs. D’une hauteur de 312 mètres à l’origine, la tour Eiffel est restée le monument le plus élevé du monde pendant quarante ans. Le second niveau du troisième étage, appelé parfois quatrième étage, situé à 279,11 mètres, est la plus haute plateforme d'observation accessible au public de l'Union européenne et la deuxième plus haute d'Europe, derrière la tour Ostankino à Moscou culminant à 337 mètres. La hauteur de la tour a été plusieurs fois augmentée par l’installation de nombreuses antennes. Utilisée dans le passé pour de nombreuses expériences scientifiques, elle sert aujourd’hui d’émetteur de programmes radiophoniques et télévisés.","http://commons.wikimedia.org/wiki/Special:FilePath/Tour_Eiffel_Wikimedia_Commons_(cropped).jpg?width=300"
"http://dbpedia.org/resource/Q1_(building)","Q1 Tower","http://en.wikipedia.org/wiki/Q1_(building)",-28.0061,153.429,322.5,2005,"La Q1 Tower (Queensland Number One) est un gratte-ciel situé à Gold Coast au sud-est de l'état du Queensland en Australie. Avec une hauteur de 323 mètres, c'est lors de son ouverture le plus haut gratte-ciel du pays. C'est l'architecte Kent Elliot qui a créé ce bâtiment qui s'est terminé en 2005.","http://commons.wikimedia.org/wiki/Special:FilePath/Q1_one.jpg?width=300"
"http://dbpedia.org/resource/The_Index_(Dubai)","The Index","http://en.wikipedia.org/wiki/The_Index_(Dubai)",25.2069,55.2779,322.0,2011,"The Index est un gratte-ciel situé à Dubaï. Ce building contient 25 étages de bureaux et 47 étages d'appartements pour une hauteur totale de 328 mètres.","http://commons.wikimedia.org/wiki/Special:FilePath/The_Index_aug2014.jpg?width=300"
"http://dbpedia.org/resource/CITIC_Plaza","Citic Plaza","http://en.wikipedia.org/wiki/CITIC_Plaza",23.1444,113.319,321.9,1996,"Le Citic Plaza (中信廣場, pinyin : zhōngxìn guǎngchǎng), est un gratte-ciel de Guangzhou (Canton), en Chine. Conçu par la cabinet d'architecture hongkongais DLN Architects, il a été achevé en 1997. Haut de 391 mètres et comptant 80 étages, il était, au moment de sa construction, le plus haut immeuble d'Asie. Au pied de la Citic Plaza se trouvent les Citic Plaza Apartments, deux gratte-ciel jumeaux de 142 mètres de hauteur.","http://commons.wikimedia.org/wiki/Special:FilePath/Guangzhou_CITIC_Plaza_DSC02461.jpg?width=300"
"http://dbpedia.org/resource/Wenzhou_World_Trade_Center","Wenzhou World Trade Center","http://en.wikipedia.org/wiki/Wenzhou_World_Trade_Center",28.0069,120.665,321.9,2010,"Le Wenzhou World Trade Center est un gratte-ciel situé à Wenzhou, en Chine. Construit entre 2003 et 2010, il mesure 321,9 mètres pour 68 étages. C'est le 17e plus haut gratte-ciel en Chine et début 2012 le premier du Zhejiang. La construction du bâtiment a duré 7 ans de 2003 à 2010 ce qui est considérable (un gratte-ciel nécessite en général une durée de construction de 2 à 3 ans) mais qui est fréquent en Chine pour les immeubles d'une telle hauteur. Le bâtiment a été conçu par le cabinet d'architecture américain RTKL et par le Shanghai Institute of Architectural Design & Research Co.Ltd (SIADR) La surface de plancher de l'immeuble est de 220 000 m2.","http://commons.wikimedia.org/wiki/Special:FilePath/Wenzhou_World_Trade_Center_dans_son_environnement_urbain.JPG?width=300"
