"bridge","name","length","span","date","wiki","lat","lon","abstract","photo"
"http://dbpedia.org/resource/Akinada_Bridge","Pont Akinada","1.175",750.0,2000-01-01,"http://en.wikipedia.org/wiki/Akinada_Bridge",34.2061,132.679,"Le pont Akinada (安芸灘大橋, Akinada Ō-hashii) permet la liaison entre Honshu, l'île principale du Japon, et l' dans la préfecture de Hiroshima, ainsi que huit autres îles de la mer intérieure de Seto. Avec une portée principale de 750 m, ce pont suspendu est le neuvième du pays, et le plus grand pont du Japon enjambant une route préfectorale.","http://commons.wikimedia.org/wiki/Special:FilePath/Akinada_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Carquinez_Bridge","Carquinez Bridge","1.056132",728.472,1927-01-01,"http://en.wikipedia.org/wiki/Carquinez_Bridge",38.0608,-122.226,"Carquinez Bridge désigne deux ponts parallèles qui franchissent le Carquinez Strait à l'est de la baie de San Francisco, en Californie (États-Unis). Ils relient Vallejo (comté de Solano), au nord, à Crockett (comté de Contra Costa), au sud. Le Carquinez Bridge est aujourd'hui emprunté par l'autoroute Interstate 80.","http://commons.wikimedia.org/wiki/Special:FilePath/Alfred_zampa_memorial_bridge.jpg?width=300"
"http://dbpedia.org/resource/Carquinez_Bridge","Carquinez Bridge","1.056132",728.472,1958-01-01,"http://en.wikipedia.org/wiki/Carquinez_Bridge",38.0608,-122.226,"Carquinez Bridge désigne deux ponts parallèles qui franchissent le Carquinez Strait à l'est de la baie de San Francisco, en Californie (États-Unis). Ils relient Vallejo (comté de Solano), au nord, à Crockett (comté de Contra Costa), au sud. Le Carquinez Bridge est aujourd'hui emprunté par l'autoroute Interstate 80.","http://commons.wikimedia.org/wiki/Special:FilePath/Alfred_zampa_memorial_bridge.jpg?width=300"
"http://dbpedia.org/resource/Carquinez_Bridge","Carquinez Bridge","1.056132",728.472,2003-01-01,"http://en.wikipedia.org/wiki/Carquinez_Bridge",38.0608,-122.226,"Carquinez Bridge désigne deux ponts parallèles qui franchissent le Carquinez Strait à l'est de la baie de San Francisco, en Californie (États-Unis). Ils relient Vallejo (comté de Solano), au nord, à Crockett (comté de Contra Costa), au sud. Le Carquinez Bridge est aujourd'hui emprunté par l'autoroute Interstate 80.","http://commons.wikimedia.org/wiki/Special:FilePath/Alfred_zampa_memorial_bridge.jpg?width=300"
"http://dbpedia.org/resource/San_Francisco–Oakland_Bay_Bridge","Bay Bridge","3.1406592",704.088,1936-01-01,"http://en.wikipedia.org/wiki/San_Francisco–Oakland_Bay_Bridge",37.8181,-122.347,"Le pont San Francisco à Oakland, plus connu sous le nom de Bay Bridge, est constitué de deux ponts traversant la baie de San Francisco (Californie) - États-Unis. Il relie les villes de San Francisco à l'ouest et Oakland à l'est et s'appuie au milieu sur Yerba Buena Island. 
* Plan du Bay Bridge. 
* Le Bay Bridge et l'île de Yerba Buena vus depuis San Francisco 
* De nuit. Intégré dans l'I-80 (Interstate 80) et lien direct entre San Francisco et Oakland, son trafic est d'environ 280 000 véhicules par jour sur ses deux niveaux. C'est l'un des plus longs ponts suspendus au monde. Il apparaît dans le jeu vidéo Grand Theft Auto: San Andreas sous le nom de Garver Bridge.","http://commons.wikimedia.org/wiki/Special:FilePath/Oakland_Bay_Bridge_Western_Part.jpg?width=300"
"http://dbpedia.org/resource/Bronx–Whitestone_Bridge","Pont de Bronx-Whitestone","1.149096",701.04,1939-01-01,"http://en.wikipedia.org/wiki/Bronx–Whitestone_Bridge",40.801,-73.831,"Le pont de Bronx-Whitestone (en anglais Bronx-Whitestone Bridge) est un pont reliant l'arrondissement du Bronx (à côté du parc de Ferry Point) à celui du Queens à New York. Il était[Quand ?] l'un des seuls ponts reliant ces deux quartiers. Le pont est géré par le MTA Bridges and Tunnels, une entité faisant partie de la Metropolitan Transportation Authority.","http://commons.wikimedia.org/wiki/Special:FilePath/Whitestone_Bridge_2007.jpg?width=300"
"http://dbpedia.org/resource/Bronx–Whitestone_Bridge","Pont de Bronx-Whitestone","1.149096",701.04,1939-01-01,"http://en.wikipedia.org/wiki/Bronx–Whitestone_Bridge",40.8011,-73.831,"Le pont de Bronx-Whitestone (en anglais Bronx-Whitestone Bridge) est un pont reliant l'arrondissement du Bronx (à côté du parc de Ferry Point) à celui du Queens à New York. Il était[Quand ?] l'un des seuls ponts reliant ces deux quartiers. Le pont est géré par le MTA Bridges and Tunnels, une entité faisant partie de la Metropolitan Transportation Authority.","http://commons.wikimedia.org/wiki/Special:FilePath/Whitestone_Bridge_2007.jpg?width=300"
"http://dbpedia.org/resource/Bronx–Whitestone_Bridge","Pont de Bronx-Whitestone","1.149096",701.04,1939-01-01,"http://en.wikipedia.org/wiki/Bronx–Whitestone_Bridge",40.8011,-73.8292,"Le pont de Bronx-Whitestone (en anglais Bronx-Whitestone Bridge) est un pont reliant l'arrondissement du Bronx (à côté du parc de Ferry Point) à celui du Queens à New York. Il était[Quand ?] l'un des seuls ponts reliant ces deux quartiers. Le pont est géré par le MTA Bridges and Tunnels, une entité faisant partie de la Metropolitan Transportation Authority.","http://commons.wikimedia.org/wiki/Special:FilePath/Whitestone_Bridge_2007.jpg?width=300"
"http://dbpedia.org/resource/Bronx–Whitestone_Bridge","Pont de Bronx-Whitestone","1.149096",701.04,1939-01-01,"http://en.wikipedia.org/wiki/Bronx–Whitestone_Bridge",40.801,-73.8292,"Le pont de Bronx-Whitestone (en anglais Bronx-Whitestone Bridge) est un pont reliant l'arrondissement du Bronx (à côté du parc de Ferry Point) à celui du Queens à New York. Il était[Quand ?] l'un des seuls ponts reliant ces deux quartiers. Le pont est géré par le MTA Bridges and Tunnels, une entité faisant partie de la Metropolitan Transportation Authority.","http://commons.wikimedia.org/wiki/Special:FilePath/Whitestone_Bridge_2007.jpg?width=300"
"http://dbpedia.org/resource/Pierre_Laporte_Bridge","Pont Pierre-Laporte","1.041",667.5,1970-01-01,"http://en.wikipedia.org/wiki/Pierre_Laporte_Bridge",46.745,-71.2908,"Le pont Pierre-Laporte est un pont routier qui franchit le fleuve Saint-Laurent, reliant les villes de Québec et Lévis. Il possède la plus grande portée principale de tous les ponts suspendus canadiens. Il est situé à un peu moins de 200 m à l'ouest du pont de Québec, entre l'arrondissement Sainte-Foy–Sillery–Cap-Rouge de Québec (rive nord) et l'arrondissement des Chutes-de-la-Chaudière-Ouest de Lévis (rive sud).","http://commons.wikimedia.org/wiki/Special:FilePath/Pont_Pierre-Laporte_de_Québec.jpg?width=300"
"http://dbpedia.org/resource/Delaware_Memorial_Bridge","Pont du Memorial Delaware","3.281172",655.32,1951-01-01,"http://en.wikipedia.org/wiki/Delaware_Memorial_Bridge",39.6893,-75.519,"Le pont du Memorial Delaware comprend en fait deux ponts distincts mais étant construits à partir des mêmes plans. Ce sont des ponts suspendus qui relient la ville de New Castle dans l'État de Delaware et dans le New Jersey. Ils permettent la traversée du fleuve Delaware.","http://commons.wikimedia.org/wiki/Special:FilePath/Del_Mem_Br.jpg?width=300"
"http://dbpedia.org/resource/Delaware_Memorial_Bridge","Pont du Memorial Delaware","3.281172",655.32,1968-01-01,"http://en.wikipedia.org/wiki/Delaware_Memorial_Bridge",39.6893,-75.519,"Le pont du Memorial Delaware comprend en fait deux ponts distincts mais étant construits à partir des mêmes plans. Ce sont des ponts suspendus qui relient la ville de New Castle dans l'État de Delaware et dans le New Jersey. Ils permettent la traversée du fleuve Delaware.","http://commons.wikimedia.org/wiki/Special:FilePath/Del_Mem_Br.jpg?width=300"
"http://dbpedia.org/resource/Queensferry_Crossing","Nouveau pont du Forth","2.7",650.0,2017-01-01,"http://en.wikipedia.org/wiki/Queensferry_Crossing",56.0046,-3.4124,"Le nouveau pont du Forth (Queensferry Crossing, initialement Forth Replacement Crossing) est un pont routier à haubans en Écosse a finalement été ouvert à la circulation le 30 août 2017.","http://commons.wikimedia.org/wiki/Special:FilePath/Forth_Replacement_Crossing_Artist's_impression.jpg?width=300"
"http://dbpedia.org/resource/MacArthur_Causeway","MacArthur Causeway","5.632704",643.738,1920-01-01,"http://en.wikipedia.org/wiki/MacArthur_Causeway",25.7778,-80.1644,"La General Douglas MacArthur Causeway est une chaussée américaine qui franchit la baie de Biscayne, dans le comté de Miami-Dade, en Floride. Elle relie Downtown Miami à South Beach, soit le centre-ville de Miami au quartier le plus touristique de Miami Beach. 
* Portail de la route 
* Portail de Miami","http://commons.wikimedia.org/wiki/Special:FilePath/Watson_Island.png?width=300"
"http://dbpedia.org/resource/Jintang_Bridge","Pont de Jintang","26.0",620.0,2009-01-01,"http://en.wikipedia.org/wiki/Jintang_Bridge",30.0333,121.783,"Le pont de Jintang (chinois simplifié : 金塘大桥 ; pinyin : Jīntáng dàqiáo) est un pont dont une partie est à haubans situé dans la province du Zhejiang, en Chine. Avec une longueur totale de 26.540 mètres, il constitue le pont le plus long de l' qui relie l'île de Jintang à la ville de Ningbo, dans le district de Zhenhai.","http://commons.wikimedia.org/wiki/Special:FilePath/Jintang_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Walt_Whitman_Bridge","Pont Walt Whitman","3.6518088",609.6,1957-01-01,"http://en.wikipedia.org/wiki/Walt_Whitman_Bridge",39.9053,-75.1297,"Le pont Walt Whitman est un pont suspendu qui franchit le fleuve Delaware entre Philadelphie (Pennsylvanie) et (New Jersey), au nord-est des États-Unis. Il fait partie de l'I-76 et mesure 3 651,81 mètres de long au total. Il a été baptisé en l'honneur du poète américain Walt Whitman. Le pont est la propriété de la Delaware River Port Authority. Sa construction commença en 1953 et il fut ouvert à la circulation le 16 mai 1957.","http://commons.wikimedia.org/wiki/Special:FilePath/Walt_Whitman_Bridge_from_the_air.jpg?width=300"
"http://dbpedia.org/resource/Tancarville_Bridge","Pont de Tancarville","1.42",608.0,1959-01-01,"http://en.wikipedia.org/wiki/Tancarville_Bridge",49.4722,0.464722,"Le pont de Tancarville est un pont suspendu qui franchit la Seine entre Tancarville (Seine-Maritime) et Marais-Vernier (Eure), en France.","http://commons.wikimedia.org/wiki/Special:FilePath/Vallée_de_Seine_(Tancarville).JPG?width=300"
"http://dbpedia.org/resource/Yangpu_Bridge","Pont de Yangpu","8.354",602.0,1993-01-01,"http://en.wikipedia.org/wiki/Yangpu_Bridge",31.2569,121.541,"Le pont de Yangpu (chinois simplifié : 杨浦大桥 ; chinois traditionnel : 楊浦大橋 ; pinyin : Yángpǔ Dàqiáo), franchit la rivière Huangpu à Shanghai en Chine, il fait partie des plus grands ponts à haubans du monde avec une travée centrale de 602 mètres.","http://commons.wikimedia.org/wiki/Special:FilePath/Shanghai_boat_bund_31.jpg?width=300"
"http://dbpedia.org/resource/Little_Belt_Bridge_(1970)","Nouveau pont du Petit Belt","1.7",600.0,1970-01-01,"http://en.wikipedia.org/wiki/Little_Belt_Bridge_(1970)",55.5186,9.74917,"Le Nouveau pont du Petit Belt (Nye Lillebæltsbro) est un pont suspendu qui traverse le détroit du Petit Belt entre le Jutland et l'île de Fionie au Danemark.","http://commons.wikimedia.org/wiki/Special:FilePath/Little_Belt_Bridge2.jpg?width=300"
"http://dbpedia.org/resource/Rainbow_Bridge_(Tokyo)","Rainbow Bridge (Tokyo)","0.798",570.0,1993-01-01,"http://en.wikipedia.org/wiki/Rainbow_Bridge_(Tokyo)",35.6364,139.764,"Le Rainbow Bridge (レインボーブリッジ, reinbō burijji), Pont Arc-en-ciel, est un pont suspendu au-dessus de la baie de Tokyo reliant les quais de Shibaura et l'île artificielle d'Odaiba à Minato (Tokyo). Il a été achevé en 1993.","http://commons.wikimedia.org/wiki/Special:FilePath/Rainbow_colored_Rainbow_Bridge_at_night.jpg?width=300"
"http://dbpedia.org/resource/Ambassador_Bridge","Pont Ambassadeur","2.286",563.88,1929-01-01,"http://en.wikipedia.org/wiki/Ambassador_Bridge",42.312,-83.074,"Le pont Ambassadeur (Ambassador Bridge en anglais) est un pont suspendu qui relie les villes de Détroit dans le Michigan (États-Unis) et Windsor dans l'Ontario (Canada) passant au-dessus de la rivière Detroit. Les deux villes sont également reliées par le Tunnel de Détroit-Windsor, sous la rivière. Conçu par la compagnie McClintic-Marshall, il a été construit entre 1927 et 1929.","http://commons.wikimedia.org/wiki/Special:FilePath/Ambassador_bridge_evening.jpg?width=300"
"http://dbpedia.org/resource/Sky_Ride","Sky Ride","0.97536",563.88,1933-01-01,"http://en.wikipedia.org/wiki/Sky_Ride",41.8609,-87.6115,"Le Sky Ride était la grande attraction de l'Exposition universelle de 1933 (Century of Progress), qui se tint à Chicago dans l'Illinois, en 1933-1934. Ouvrage unique en son genre, il peut être défini comme une sorte de pont transbordeur léger, à cabines multiples.","http://commons.wikimedia.org/wiki/Special:FilePath/Sky_RideTower.png?width=300"
"http://dbpedia.org/resource/Chaotianmen_Bridge","Pont de Chaotianmen","1.741",552.0,2009-01-01,"http://en.wikipedia.org/wiki/Chaotianmen_Bridge",29.5889,106.577,"Le pont principal de Chaotianmen (chinois simplifié : 朝天门大桥 ; chinois traditionnel : 朝天門大橋 ; pinyin : Cháotiānmén Dàqiáo) près de Chongqing, sur le Yangzi Jiang, est un pont en arc en treillis métallique, de type bow-string, à tablier intermédiaire, d'une longueur totale de 932 m. Avec une travée principale de 552 m de longueur, le pont de Chaotianmen est actuellement[Quand ?] le plus grand pont en arc du monde. Cette travée est plus longue de 2 m que celle du pont de Lupu à Shanghai, qui détenait le précédent record avec 550 m. Le treillis des travées latérales a été mis en place par des méthodes cantilever avec l'aide de palées d’appui temporaires. Le treillis de la travée principale a été installé à l'aide d’un pylône, par élinguage.","http://commons.wikimedia.org/wiki/Special:FilePath/Chaotianmen_Yangtze_River_Bridge.JPG?width=300"
"http://dbpedia.org/resource/Cần_Thơ_Bridge","Pont de Cân Tho","2.75",550.0,2010-01-01,"http://en.wikipedia.org/wiki/Cần_Thơ_Bridge",10.0317,105.809,"Le pont de Cân Tho (Cầu Cần Thơ en vietnamien) est un pont à haubans construit sur un bras du Mékong, le Bassac (ou Hau Giang), près de la ville de Cần Thơ au Viêt Nam. Avec une portée principale de 550 m, il est le plus grand pont à haubans d'Asie du Sud-Est. Le coût total du pont a été évalué à 342,6 millions de dollars américains. Sa construction a commencé en 2004 et aurait dû être terminée en 2008. Le 26 septembre 2007, une de ses rampes d'accès s'est effondrée au cours de sa construction, tuant 52 personnes et en blessant 174 autres. Il a été inauguré le 24 avril 2010.","http://commons.wikimedia.org/wiki/Special:FilePath/CanThoBridge.jpg?width=300"
"http://dbpedia.org/resource/Lupu_Bridge","Pont de Lupu","0.75",550.0,2003-01-01,"http://en.wikipedia.org/wiki/Lupu_Bridge",31.1906,121.476,"Le pont de Lupu (chinois simplifié : 卢浦大桥 ; chinois traditionnel : 盧浦大橋 ; pinyin : Lúpǔ dàqiáo) est le pont en arc ayant la deuxième plus grande portée au monde (550 m), derrière celle du pont de Chaotianmen, à Chongqing.","http://commons.wikimedia.org/wiki/Special:FilePath/Lupu_Bridge_Shanghai_at_World_Expo_2010_-_Seen_from_Pudong.jpg?width=300"
"http://dbpedia.org/resource/Quebec_Bridge","Pont de Québec","0.987",549.0,1919-01-01,"http://en.wikipedia.org/wiki/Quebec_Bridge",46.7461,-71.2878,"Le pont de Québec est un pont mixte ferroviaire et routier qui traverse le fleuve Saint-Laurent à l'ouest de la ville de Québec (rive nord) jusqu'à Lévis (quartier Saint-Nicolas) sur la rive sud. Il est encore considéré aujourd'hui comme une œuvre majeure d'ingénierie. Il est situé à un peu moins de 200 m en aval du pont Pierre-Laporte. Le pont de Québec est la propriété de la compagnie ferroviaire Canadien National (CN). Il a été désigné lieu historique national du Canada en 1995.","http://commons.wikimedia.org/wiki/Special:FilePath/125_-_Québec_-_Pont_de_Québec_de_nuit_-_Septembre_2009.jpg?width=300"
