volcano;name;wiki;elevation;lat;lon;abstract;photo;eruption_date;eruption_year
http://dbpedia.org/resource/Cotopaxi;Cotopaxi;http://en.wikipedia.org/wiki/Cotopaxi;5897;-0.680556;-78.4378;Le Cotopaxi est un volcan d'Équateur culminant à 5 897 mètres d'altitude, situé au sud de Quito, la capitale du pays. Il est le plus haut volcan actif de ce pays. Il représente un cône parfait dont le cratère principal mesure environ 550 à 800 mètres de diamètre. Son éruption la plus importante date de 1877, lorsqu'il détruisit plusieurs villes et vallées. Il est protégé dans le parc national du Cotopaxi.;http://commons.wikimedia.org/wiki/Special:FilePath/Cotopaxi_volcano_2008-06-27T1322.jpg?width=300;août 2015 à janvier 2016;2015
http://dbpedia.org/resource/Cumbal_Volcano;Cumbal;http://en.wikipedia.org/wiki/Cumbal_Volcano;4764;0.949;-77.888;Le Cumbal est un volcan de Colombie constitué d'un stratovolcan s'élevant à 4 764 mètres d'altitude juste au nord de la frontière avec l'Équateur.;http://commons.wikimedia.org/wiki/Special:FilePath/Cumbal.jpg?width=300;décembre 1926;1926
http://dbpedia.org/resource/Cumbre_Vieja;Cumbre Vieja;http://en.wikipedia.org/wiki/Cumbre_Vieja;1949;28.5667;-17.8333;Le Cumbre Vieja, en français : « Vieux sommet », est un volcan d'Espagne qui se situe dans l'archipel des Canaries, dans le sud de l'île de La Palma. Partie volcanologiquement active de l'île, le Cumbre Vieja est susceptible d'engendrer un mégatsunami qui toucherait la majorité des côtes de l'Atlantique Nord au cours d'une future éruption si la partie occidentale de la montagne glissait dans l'océan Atlantique.;http://commons.wikimedia.org/wiki/Special:FilePath/La_palma_volcano-close.jpg?width=300;1971;1971
http://dbpedia.org/resource/Dabbahu_Volcano;Dabbahu Volcano;http://en.wikipedia.org/wiki/Dabbahu_Volcano;1442;12.6;40.48;Le Dabbahu (également appelé Boina, Boyna ou Moina) est un volcan situé dans la région Afar en Éthiopie, au sud-ouest de la dépression de Danakil, non loin du volcan Alayta. Ce stratovolcan datant de l'Holocène est formé de coulées de laves, de cônes de lave et de pierre ponce. Il fait partie de la vallée du Grand Rift.;http://commons.wikimedia.org/wiki/Special:FilePath/Dabbahu_Volcano.jpg?width=300;septembre 2005;2005
http://dbpedia.org/resource/Dakataua;Dakataua;http://en.wikipedia.org/wiki/Dakataua;400;-5.05556;150.108;Le Dakataua est un volcan situé à l'extrémité septentrionale de la (en), sur l'île de Nouvelle-Bretagne en Papouasie-Nouvelle-Guinée. Son éruption la plus notable recensée est survenue aux environs de l'an 800, alors qu'il a éjecté environ 10 km3 de tephras.;http://commons.wikimedia.org/wiki/Special:FilePath/Ulawun_steam_plume.jpg?width=300;1895;1895
http://dbpedia.org/resource/Mount_Damavand;Damavand;http://en.wikipedia.org/wiki/Mount_Damavand;5609.2;35.9556;52.11;Le mont Damāvand (en persan : دماوند, Damāvand ou Demavend) est le sommet volcanique semi-actif le plus élevé de l'Iran. Culminant à 5 610 m, il est situé dans la chaîne de l'Elbourz, à 66 kilomètres au nord-est de Téhéran. La montagne est également connue sous le nom de Donbavand. Le sommet est situé à proximité de la côte sud de la mer Caspienne, dans le département d'Amol, province du Mazandéran. La dernière éruption de ce volcan remonte à plus de 7 300 ans. La ville la plus proche est , au sud de la montagne.;http://commons.wikimedia.org/wiki/Special:FilePath/Damavand_in_winter.jpg?width=300;vers 5350 AEC;-5350
http://dbpedia.org/resource/Descabezado_Grande;Descabezado Grande;http://en.wikipedia.org/wiki/Descabezado_Grande;3953;-35.5833;-70.75;Le Descabezado Grande est un volcan du Chili qui se présente sous la forme d'un stratovolcan culminant à 3 953 mètres d'altitude et couronné par un cratère englacé de 1,4 kilomètre de diamètre. Sa seule éruption connue est celle débutée le 5 juin 1932 et terminée en 1933.;http://commons.wikimedia.org/wiki/Special:FilePath/Descabezado.jpg?width=300;juin 1933;1933
http://dbpedia.org/resource/Domuyo;Domuyo;http://en.wikipedia.org/wiki/Domuyo;4702;-36.6397;-70.433;Le Domuyo est un stratovolcan appartenant à la , dans le nord de la province argentine de Neuquén, en Patagonie. Il atteint une altitude de 4 709 mètres et est de ce fait la plus haute montagne de Patagonie. Son nom, d'origine mapuche signifie « Qui tremble et résonne », nom probablement dû à son activité géothermale. Il est également appelé El Techo de la Patagonia c’est-à-dire « Le toit de la Patagonie »[réf. nécessaire]. On trouve sur ses flancs une grande quantité de solfatares, de sources d'eau chaude et de geysers. Pour y arriver, il faut prendre la route RN 40, depuis Chos Malal, puis la route provinciale no 43.;http://commons.wikimedia.org/wiki/Special:FilePath/Volcán_Domuyo.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Dzenzursky;Dzenzursky;http://en.wikipedia.org/wiki/Dzenzursky;2285;53.637;158.922;Le Dzenzourski (en russe : Дзензурский) est un stratovolcan situé au sud de la péninsule du Kamtchatka, dans l'Extrême-Orient russe (Russie). Il est situé à l'intérieur du parc naturel de Nalytchevo.;http://commons.wikimedia.org/wiki/Special:FilePath/Dzenzursky.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/El_Altar;El Altar;http://en.wikipedia.org/wiki/El_Altar;5319;-1.66333;-78.4092;L'Altar est un volcan éteint d'Équateur. Il présente de nombreux pics disposés sur le pourtour d'un cirque dont le fond est occupé par un lac.;http://commons.wikimedia.org/wiki/Special:FilePath/Volcán_El_Altar_-_Riobamba_Ecuador.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Tiger_Island;El Tigre Island;http://en.wikipedia.org/wiki/Tiger_Island;783;13.272;-87.641;Le Tigre est une petite île stratovolcanique du Honduras située dans le golfe de Fonseca. Il fait partie du département de Valle. Avec (en), Isla Commandante et quelques cayes il forme la municipalité de Amapala. Grâce à un canal naturel profond et à l'absence d'infrastructures modernes, Amapala est depuis de nombreuses années le principal port du Honduras dans l'océan Pacifique. Le stratovolcan basaltique conique, culminant à 783 m, est le volcan le plus méridional du Honduras. L'île d'El Tigre est le volcan le moins disséqué, avec le volcan voisin de Zacate Grande, sur le continent et est probablement d'âge Holocène. Un simple cône satellite, El Vigía, est visible du centre peuplé d'Amapala, du côté nord-ouest. Trois pays, le Honduras, le Salvador et le Nicaragua, ont des côtes le long du golfe de Fonseca, et tous trois ont été impliqués dans un long conflit sur les droits du golfe et des îles situées à l'intérieur. En 1992, une chambre de la Cour internationale de justice (CIJ) a tranché le différend des frontières terrestres, insulaires et maritimes, sur le golfe de Fonseca. La CIJ a décidé qu'e le Salvador, le Honduras et le Nicaragua devaient partager le contrôle du golfe. Le Salvador s'est vu attribuer les îles de Meanguera et Meanguerita, et le Honduras l'île Le Tigre.;http://commons.wikimedia.org/wiki/Special:FilePath/Isla_del_Tigre_vista_desde_Coyolito.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/El_Valle_(volcano);El Valle;http://en.wikipedia.org/wiki/El_Valle_(volcano);1185;8.58;-80.17;El Valle est un stratovolcan du Panama.;http://commons.wikimedia.org/wiki/Special:FilePath/El_valle.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Eldfell;Eldfell;http://en.wikipedia.org/wiki/Eldfell;200;63.4325;-20.2475;L'Eldfell, toponyme islandais signifiant littéralement en français « montagne de feu », est un volcan d'Islande situé sur l'île de Heimaey, dans les îles Vestmann. Il est né subitement le 23 janvier 1973 en pleine nuit, juste à côté des habitations, en prenant de court la population qui doit évacuer l'île dans la précipitation. Des fontaines de lave donnent naissance à des coulées qui agrandissent l'île et menacent de boucher l'entrée du port. La pêche étant la principale économie de l'île, le comblement de la baie signifierait la mort économique de la ville ce qui motive les autorités pour stopper la lave. Un important dispositif d'arrosage du front de la coulée avec de l'eau de mer est ainsi mis en place avec succès. Néanmoins, à la fin de l'éruption le 28 juin, les dégâts sont très importants, de nombreuses maisons ayant été détruites où enterrées sous les téphras, et un décès est à déplorer.;http://commons.wikimedia.org/wiki/Special:FilePath/Eldfell,_Heimaey,_Islas_Vestman,_Suðurland,_Islandia,_2014-08-17,_DD_067.jpg?width=300;janvier à juin 1973;1973
http://dbpedia.org/resource/Mount_Fentale;Fentale;http://en.wikipedia.org/wiki/Mount_Fentale;2007;8.96667;39.9333;Le Fentale, également appelé Fantale, Fantali ou encore Fantalle, est un volcan d'Éthiopie situé dans la vallée du Grand Rift.;http://commons.wikimedia.org/wiki/Special:FilePath/Fentale_aerial.jpg?width=300;1820;1820
http://dbpedia.org/resource/Furnas;Furnas;http://en.wikipedia.org/wiki/Furnas;198;37.7722;-25.3131;Furnas est une localité de la commune de Povoação, sur l'île de São Miguel aux Açores. Sa superficie est de 33,88 km² pour 1.541 habitants (2001). Densité: 45,5 h/km². L'endroit est connu pour abriter diverses manifestations spectaculaires de volcanisme.;http://commons.wikimedia.org/wiki/Special:FilePath/Miradouro_do_Pico_do_Gaspar_Vale_das_Furnas,_ilha_de_São_Miguel.JPG?width=300;septembre à novembre 1630;1630
http://dbpedia.org/resource/Galeras;Galeras;http://en.wikipedia.org/wiki/Galeras;4276;1.22111;-77.3592;Le Galeras, également appelé La Galera ou encore Volcan de Pasto, est un volcan de 4 276 mètres d'altitude de Colombie situé dans le département de Nariño, à l'ouest de sa capitale San Juan de Pasto;http://commons.wikimedia.org/wiki/Special:FilePath/DSCN8766.JPG?width=300;2012;2012
http://dbpedia.org/resource/Galunggung;Galunggung;http://en.wikipedia.org/wiki/Galunggung;2168;-7.25673;108.077;Le Galunggung, en indonésien Gunung Galunggung, est un volcan d'Indonésie situé dans l'ouest de Java. Deux de ses éruptions sont notables, celle de 1822 par son nombre de victimes s'élevant à 4 011 morts et celle de 1982 qui provoque l'arrêt des réacteurs de deux avions de ligne qui réussissent néanmoins à les redémarrer, évitant ainsi un crash.;http://commons.wikimedia.org/wiki/Special:FilePath/Galunggung.jpg?width=300;janvier 1984;1984
http://dbpedia.org/resource/Gamalama;Gamalama;http://en.wikipedia.org/wiki/Gamalama;1715;0.809167;127.333;Le Gamalama, aussi appelé Arfat, Arufat ou encore pic de Ternate, est un stratovolcan d'Indonésie qui constitue le point culminant de l'île de Ternate. De forme conique, il occupe la totalité de l'île de Ternate située à une dizaine de kilomètres du rivage occidental de l'île de Halmahera, la plus grande de la province des Moluques du Nord. Pendant des siècles, Ternate était un comptoir portugais et hollandais pour le commerce d'épices, ce qui a permis de garder des témoignages des dernières éruptions du volcan.;http://commons.wikimedia.org/wiki/Special:FilePath/Ternate,_Maluku_Islands,_Indonesia_2.jpg?width=300;octobre 2018;2018
http://dbpedia.org/resource/Garbuna_Group;Garbuna Group;http://en.wikipedia.org/wiki/Garbuna_Group;564;-5.45;150.033;Le groupe Garbuna, en anglais Garbuna Group, est un volcan de Papouasie-Nouvelle-Guinée situé sur l'île de Nouvelle-Bretagne, au début de la . Il se compose d'un volcan bouclier sur lequel s'élèvent trois cônes volcaniques : le Garbuna, le Krummel et le Welcker, le point culminant avec 1 105 mètres d'altitude.;http://commons.wikimedia.org/wiki/Special:FilePath/Garbuna_group.jpg?width=300;juillet à octobre 2008;2008
http://dbpedia.org/resource/Geureudong;Geureudong;http://en.wikipedia.org/wiki/Geureudong;2885;4.813;96.82;Le Geureudong est un stratovolcan complexe situé sur l'île de Sumatra en Indonésie. Il est composé de deux volcans imbriqués : le Bur ni Geureudong et le Bur ni Telong.;http://commons.wikimedia.org/wiki/Special:FilePath/Bur_ni_Telong.jpg?width=300;1937;1937
http://dbpedia.org/resource/Gorely;Gorely;http://en.wikipedia.org/wiki/Gorely;1799;52.558;158.03;Le Goreli (en russe : Горелый), est un complexe volcanique situé au sud de la péninsule du Kamchatka, à l'est de la Russie. Il comprend cinq stratovolcans qui se chevauchent et sont parmi les plus actifs du sud de la péninsule. Le Goreli est un imposant volcan bouclier, qui est dans une phase éruptive depuis 2010. Les précédentes éruptions ont eu lieu en 1980-1981 et en 1984-1986.;http://commons.wikimedia.org/wiki/Special:FilePath/Gorely.jpg?width=300;juin 2010;2010
http://dbpedia.org/resource/Green_Mountain;Green Mountain, Ascension Island;http://en.wikipedia.org/wiki/Green_Mountain;859;-7.95;-14.35;Green Mountain, surnommée The Peak, est le point culminant de l'île de l'Ascension, avec 859 mètres d'altitude. Il s'agit d'un stratovolcan. Il apparaît sur le drapeau de l'île de l'Ascension.;http://commons.wikimedia.org/wiki/Special:FilePath/Green_Mountain1.JPG?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Guishan_Island_(Yilan);Guishan (Gueishan) Island, Kweishantao;http://en.wikipedia.org/wiki/Guishan_Island_(Yilan);398;24.8419;121.952;"L’île de la Montagne Tortue (chinois traditionnel : 龜山島 ; chinois simplifié : 龟山岛 ; bopomofo : ㄍㄨㄟ ㄕㄢ ㄉㄠˇ ; pinyin : guī shān dǎo), également appelée île de Gueishan (Kweishan), est une île inhabitée située dans l’océan Pacifique appartenant à Taïwan. Elle abrite notamment le seul volcan actif de Taïwan.";http://commons.wikimedia.org/wiki/Special:FilePath/Dasi_Station_view_of_Gueishan_Island.jpg?width=300;1785;1785
http://dbpedia.org/resource/Hekla;Hekla;http://en.wikipedia.org/wiki/Hekla;1488;63.9922;-19.6658;L'Hekla est un volcan situé dans le sud de l'Islande, dans les Hautes Terres, et culmine à 1 488 mètres d'altitude. Il se situe à environ 50 km au nord-est du village de Hvolsvöllur. Il est l'un des volcans les plus actifs d'Islande avec plus de 20 éruptions depuis 874. C'est l'un des volcans les plus connus d'Islande et également l'un des plus actifs. Il fait partie des stratovolcans basaltiques les plus actifs au monde. Bien qu'il soit assez facile d'accès, son sommet n'est gravi qu'en 1750 par Eggert Ólafson et Bjarni Pálsson, car la croyance locale voulait que ce soit l'entrée des Enfers. L'Hekla fait partie d'une chaîne volcanique de 40 kilomètres de long. Toutefois, la partie la plus active de cette chaîne, une fissure d'environ 5,5 km de longueur nommée Heklugjá, est considérée comme le volcan Hekla à proprement parler. L'Hekla ressemble à un bateau renversé, dont la quille serait en fait une série de cratères, dont deux sont généralement les plus actifs. La base du volcan mesure douze kilomètres de longueur pour neuf kilomètres de largeur. Ce stratovolcan s'élève à 1 000 mètres au-dessus des terrains environnants. Les fréquentes éruptions de l'Hekla ont couvert une grande partie de l'Islande de téphras et les couches qu'elles ont formées peuvent être utilisés pour la datation d'éruptions d'autres volcans : 10 % des téphras produits en Islande au cours du dernier millénaire ont été produits par l'Hekla, ce qui s'élève à 5 km3. Le volcan a produit l'un des plus grands volumes de lave dans le monde au cours du dernier millénaire, soit environ 8 km3.;http://commons.wikimedia.org/wiki/Special:FilePath/2006-05-21-153901_Iceland_Stórinúpur.jpg?width=300;février à mars 2000;2000
http://dbpedia.org/resource/Mount_Hibok-Hibok;HibokHibok;http://en.wikipedia.org/wiki/Mount_Hibok-Hibok;1332;9.20056;124.668;Le Hibok-Hibok, également appelé Catarman, est un volcan des Philippines situé sur la petite île de Camiguin, au nord de la grande île de Mindanao.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Hibok_Hibok.jpg?width=300;1948;1948
http://dbpedia.org/resource/Hoodoo_Mountain;Hoodoo Mountain;http://en.wikipedia.org/wiki/Hoodoo_Mountain;1850;56.772;-131.294;"Hoodoo Mountain est un stratovolcan de Colombie-Britannique, au Canada. Il culmine à 1 850 mètres d'altitude. Hoodoo Mountain demeure l'un des onze volcans du Canada à présenter une sismicité, avec le mont Cayley, le mont Edziza, Castle Rock, The Volcano, Crow Lagoon, le cône Nazko, le champ volcanique de Wells Gray-Clearwater, le mont Silverthrone, le mont Meager et le mont Garibaldi. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Hoodoo_Mountain.jpg?width=300;vers 7050 AEC;-7050
